Record Id,Record URL,Document URL,Title,Original title,Date of original text,Last amended date,Available website,Language of document,Country/Territory,Regional organizations,Territorial subdivision,Type of text,Repealed,Abstract,Primary subjects,Domain,Keywords
LEX-FAOC037548,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC037548,https://faolex.fao.org/docs/pdf/chi37548.pdf,"Resolución Nº 1.648 - Requisitos de ingreso de frejol, arveja y mazorcas de maíz frescas desde el Perú.",,25-07-2001,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece que para su ingreso al país de frejoles (Phaseolus vulgaris), arvejas (Pisum sativum) y mazorcas de maíz (Zea mays) para consumo, producidas en el Perú, deberán estar amparadas por un certificado fitosanitario oficial con la declaración de estar libres de Maruca testulalis (Lep. Pyralidae) y Liriomyza trifolii (Dip. Agromyzidae). ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; hygiene/sanitary procedures; vegetables/legumes; cereals/grains/rice; international trade; plant protection; vegetables/legumes; cereals/grains/rice; international trade; hygiene/sanitary procedures
LEX-FAOC037564,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC037564,https://faolex.fao.org/docs/pdf/chi37564.pdf,Resolución Nº 1.412 - Requisitos de ingreso de manzanas y peras frescas desde los Estados Unidos de Norteamérica.,,19-06-2001,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece que para su ingreso al país manzanas (Malus spp.) y peras (Pyrus spp.) frescas para consumo, producidas en el Condado de Umatilla, Estado de Oregon de Estados Unidos de Norteamérica, deberán estar amparadas por un certificado fitosanitario oficial con la declaración de estar libres de Rhagoletis pomonella, Conotrachelus nenuphar, Cacopsylla pyricola y Erwinia amylovora. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; hygiene/sanitary procedures; fruits/edible nuts; international trade; plant protection; fruits/edible nuts; international trade; hygiene/sanitary procedures
LEX-FAOC037753,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC037753,https://faolex.fao.org/docs/pdf/chi37753.pdf,Resolución Nº 2.867 - Requisitos de ingreso de cítricos frescos desde los Estados Unidos de Norteamérica.,,19-11-2001,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece que para su ingreso al país los frutos frescos de naranja (Citrus sinensis), toronja (C. paradisi), pomelo (Citrus grandis), mandarina (Citrus reticulata), tangerina (Citrus reticulata X Citrus sinensis), y limón real (Citrus limonium), producidos en el Estado de California de los Estados Unidos de Norteamérica, deberán estar amparadas por un certificado fitosanitario oficial con la declaración de estar libres de Scirtothrips citri (Thysanoptera, Thrypidae), Brevipalpus lewisii, Brevipalpus phoenicis (Acarina Tenuipalpidae), Marmara spp. (Lep. Gracillariidae) y Homalodisca coagulata (Hom. Cidadellidae). ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; hygiene/sanitary procedures; fruits/edible nuts; international trade; plant protection; fruits/edible nuts; international trade; hygiene/sanitary procedures
LEX-FAOC037754,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC037754,https://faolex.fao.org/docs/pdf/chi37754.pdf,Resolución Nº 2.868 - Requisitos de ingreso de cítricos frescos desde los Estados Unidos de Norteamérica.,,19-11-2001,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece que para su ingreso al país los frutos frescos de naranja (Citrus sinensis), toronja (C. paradisi), pomelo (Citrus grandis), mandarina (Citrus reticulata) tangerina (Citrus reticulata X Citrus sinensis), y limón real (Citrus limonium) producidos en el Estado de Arizona de los Estados Unidos de Norteamérica, deberán estar amparadas por un certificado fitosanitario oficial con la declaración de estar libres de Scirtothrips citri (Thysanoptera, Thrypidae), Brevipalpus lewisii, Brevipalpus phoenicis (Acarina Tenuipalpidae), Marmara spp. (Lep. Gracillariidae) y Homalodisca coagulata (Hom. Cidadellidae). ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; hygiene/sanitary procedures; fruits/edible nuts; international trade; plant protection; fruits/edible nuts; international trade; hygiene/sanitary procedures
LEX-FAOC039695,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC039695,https://faolex.fao.org/docs/pdf/chi39695.pdf,Resolución Nº 1.224 - Requisitos de ingreso de manzanas y peras frescas desde los Estados Unidos de Norteamérica.,,22-04-2002,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece que para su ingreso al país manzanas (Malus spp.) y peras (Pyrus spp.) frescas para consumo, producidas producidas en el Estado de Idazo, Estados Unidos de Norteamérica, deberán estar amparadas por un certificado fitosanitario oficial con la declaración de estar libres de Rhagoletis pomonella, Conotrachelus nenuphar, Cacopsylla pyricola y Erwinia amylovora. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; hygiene/sanitary procedures; fruits/edible nuts; international trade; plant protection; fruits/edible nuts; international trade; hygiene/sanitary procedures
LEX-FAOC039795,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC039795,https://faolex.fao.org/docs/pdf/chi39795.pdf,Resolución Nº 1.779 - Requisitos de ingreso de frutos frescos de tuna desde México.,,20-06-2002,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece que para su ingreso al país los frutos frescos de tuna (Opuntia ficus indica), para consumo, provenientes desde México, deben estar amparados por un certificado fitosanitario, en el cual se deberá indicar que el envío proviene de áreas libres de Ceratitis capitata y que la partida viene libre de Dactylopius ceylonicus, D. coccus (Hem. Dactylopiidae) y Acrobypia pleurodella (Lep. Gelechiidae). ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; hygiene/sanitary procedures; fruits/edible nuts; international trade; plant protection; fruits/edible nuts; international trade; hygiene/sanitary procedures
LEX-FAOC039796,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC039796,https://faolex.fao.org/docs/pdf/chi39796.pdf,Resolución Nº 1.780 - Requisitos de ingreso de frutos frescos de papaya desde México.,,20-06-2002,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece que para su ingreso al país los frutos frescos de de papaya (Carica papaya), para consumo, provenientes desde México, deben estar amparados por un certificado fitosanitario, en el cual se deberá indicar que el envío está libre de Toxotrypana curvicauda y Anastrepha spp. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; hygiene/sanitary procedures; fruits/edible nuts; international trade; plant protection; fruits/edible nuts; international trade; hygiene/sanitary procedures
LEX-FAOC052135,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC052135,https://faolex.fao.org/docs/pdf/chi52135.pdf,"Resolución Nº 1.929 - Establece requisitos fitosanitarios de ingreso para tubérculos de papa, destinados a consumo, producidos en la República Argentina.",,26-04-2005,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece los requisitos fitosanitarios a ser cumplimentados por los tubérculos de papa que estén destinados al consumo y que procedan de Argentina. Cada partida deberá venir lavada y tratada con un producto antibrotante autorizado, y deberá estar amparada por un certificado fitosanitario. ",Cultivated plants,Food & nutrition; Cultivated plants,international trade; vegetables/legumes; certification; international trade; vegetables/legumes; certification; plant protection
LEX-FAOC060382,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC060382,https://faolex.fao.org/docs/pdf/chi60382.pdf,Resolución Nº 3.446 – Establece requisitos fitosanitarios de ingreso de granos para consumo y complementa Resolución Nº 2.677 de 1999.,,07-07-2005,,,Spanish,Chile,,,Regulation,,"La presente Resolución complementa el artículo 3º de la Resolución Nº 2.677 de 1999, el cual introduce las condiciones para la importación de los granos que se indican. Se introducen nuevas especies de grano para consumo, con sus respectivos requisitos de importación, que deberán constar en el certificado fitosanitario oficial del país de origen. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; cereals/grains/rice; international trade; cereals/grains/rice; international trade; plant protection
LEX-FAOC064473,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC064473,https://faolex.fao.org/docs/pdf/chi64473.pdf,Resolución Nº 2.416 - Establece requisitos fitosanitarios de ingreso a granos de especies que indica para consumo.,,29-05-2006,,,Spanish,Chile,,,Regulation,Y,"La presente Resolución modifica el artículo 3º de la Resolución Nº 2.677 de 1999, en el sentido de incorporar ulteriores especies de granos para consumo, estableciendo al mismo tiempo los requisitos fitosanitarios para su importación. ",Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; international trade; hygiene/sanitary procedures; cereals/grains/rice; international trade; pests/diseases; plant protection
LEX-FAOC065842,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC065842,https://faolex.fao.org/docs/pdf/chi65842.pdf; https://faolex.fao.org/docs/pdf/chi65842original.pdf,Resolución Nº 3.347 - Requisitos fitosanitarios de ingreso de productos de origen vegetal desecados.,,24-07-2006,18-12-2018,,Spanish,Chile,,,Regulation,,La presente Resolución introduce los requisitos fitosanitarios a ser cumplimentados por los productos de origen vegetal desecados que aparecen enumerados en el artículo 1º. ,Cultivated plants,Food & nutrition; Cultivated plants,international trade; fruits/edible nuts; vegetables/legumes; plant protection; international trade; fruits/edible nuts; vegetables/legumes
LEX-FAOC066015,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC066015,https://faolex.fao.org/docs/pdf/chi66015.pdf,Decreto Nº 36 - Reglamento de la Ley Nº 20.089 que creó el Sistema Nacional de Certificación de Productos Orgánicos Agrícolas.,,13-04-2006,,,Spanish,Chile,,,Regulation,Y,"El presente Decreto aprueba el Reglamento de la Ley Nº 20.089, mediante la cual fue creado el Sistema Nacional de Certificación de Productos Orgánicos Agrícolas. El Reglamento tiene como finalidad establecer los requisitos y protocolos para la adscripción al sistema mencionado, regulando los demás aspectos que sean necesarios para la adecuada operación del mismo. ",Food & nutrition,Food & nutrition; Cultivated plants,agricultural commodities; ecological production/organic production; certification; ecological production/organic production; certification
LEX-FAOC089035,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC089035,https://faolex.fao.org/docs/pdf/chi89035.pdf,Resolución Nº 3.440 - Modifica Resolución N° 1.929 de 2005 que establece requisitos fitosanitarios de ingreso para tubérculos de papa (Solanum tuberosum L.) destinados a consumo producidos en la República Argentina y deroga Resolución Nº 7.047 de 2008.,,26-06-2009,,,Spanish,Chile,,,Regulation,,Las presentes disposiciones modifican la Resolución Nº 1.929 de 2005 en lo que se refiere al contenido de las declaraciones del Certificado Oficial por el que deben estar amparadas las partidas de tubérculos de papa destinados a consumo humano procedentes de la República Argentina. ,Cultivated plants,Food & nutrition; Cultivated plants,vegetables/legumes; international trade; certification; vegetables/legumes; international trade; certification; plant protection
LEX-FAOC089330,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC089330,https://faolex.fao.org/docs/pdf/chi89330.pdf,"Resolución Nº 4.324 - Establece requisitos fitosanitarios para la importación de frutas frescas para consumo de melón (Cucumis melo), sandía (Citrullus lanatus), zapallo (Cucurbita maxima), zapallo italiano (Cucurbita pepo) y pepino (Cucumis sativus), procedentes del Departamento de Ica – Perú, y aprueba plan de trabajo.",,05-08-2009,,,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto los siguientes requisitos fitosanitarios para la importación al país de frutas frescas para consumo de melón, sandía, zapallo, zapallo italiano y pepino desde el Departamento de Ica - Perú, a Chile, mediante la aplicación de un Sistema Integrado de Medidas de Mitigación de Riesgo. Dichos requisitos se refieren, entre otros aspectos, al certificado por el que deben ir amparados los envíos, así como a las condiciones de los envases y embalajes. ",Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; fruits/edible nuts; international trade; certification; packaging/labelling; fruits/edible nuts; international trade; certification; plant protection; pests/diseases; packaging/labelling
LEX-FAOC089332,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC089332,https://faolex.fao.org/docs/pdf/chi89332.pdf,"Resolución Nº 4.402 - Establece requisitos fitosanitarios para la importación de ramillas o púas de naranjo dulce (Citrus sinensis) y mandarino (Citrus reticulata), procedentes de China.",,11-08-2009,,,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto las regulaciones de importación para ramillas o púas de plantas de naranjo dulce (Citrus sinensis) y mandarino (Citrus reticulata), procedentes de China. El material deberá venir amparado por un Certificado Fitosanitario Oficial de la Administración General para la Supervisión de la Calidad, Inspección y Cuarentena de la República Popular China (AQSIQ), en el que consten los requisitos y declaraciones adicionales especificados en el artículo 1º. ",Cultivated plants,Food & nutrition; Cultivated plants,fruits/edible nuts; international trade; certification; food safety and quality; fruits/edible nuts; international trade; certification; plant protection; pests/diseases
LEX-FAOC089333,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC089333,https://faolex.fao.org/docs/pdf/chi89333.pdf,"Resolución Nº 4.390 - Establece requisitos fitosanitarios para la importación de frutos frescos para consumo de melón (Cucumis melo) y sandía (Citrullus lanatus), procedentes de Panamá.",,10-08-2009,,,Spanish,Chile,,,Regulation,,"La presente Resolución introduce los requisitos fitosanitarios a ser cumplimentados para el ingreso al país de frutos frescos de melón (Cucumis melo) y sandía (Citrullus lanatus) para consumo, procedentes de Panamá. Los requisitos se refieren en particular a las condiciones de los envíos y los envases y embalajes. ",Cultivated plants,Food & nutrition; Cultivated plants,fruits/edible nuts; food safety and quality; international trade; packaging/labelling; fruits/edible nuts; plant protection; pests/diseases; international trade; packaging/labelling
LEX-FAOC090325,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC090325,https://faolex.fao.org/docs/pdf/chi90325.pdf,"Resolución Nº 6.076 - Establece requisitos fitosanitarios de importación para frutos frescos destinados a consumo de palta (Persea americana) variedad Hass, procedentes de la Provincia de Tucumán, Argentina, y aprueba plan de trabajo.",,07-10-2009,,,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto los requisitos fitosanitarios de importación al país para frutos frescos destinados a consumo de palta (Persea americana) variedad ‘‘Hass’’, provenientes de la provincia de Tucumán, Argentina. En particular, el envío debe estar amparado por un certificado fitosanitario oficial del país de origen, en original, el cual debe incluir la declaración indicada en el artículo 1º. ",Food & nutrition,Food & nutrition; Cultivated plants,food safety and quality; international trade; fruits/edible nuts; certification; fruits/edible nuts; international trade; certification
LEX-FAOC093013,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC093013,https://faolex.fao.org/docs/pdf/chi93013.pdf,Resolución Nº 504 - Establece requisitos fitosanitarios de importación para frutos frescos destinados a consumo de tomate procedentes de Colombia.,,26-01-2010,,,Spanish,Chile,,,Regulation,,"La presente Resolución introduce los requisitos fitosanitarios que deben cumplimentarse para importar frutos frescos destinados a consumo de tomate procedentes de Colombia. Los envíos deben estar amparados por un certificado sanitario oficial. Asimismo, la Resolución especifica los tratamientos de fumigación que se aceptan. ",Cultivated plants,Food & nutrition; Cultivated plants,international trade; vegetables/legumes; certification; food safety and quality; packaging/labelling; plant protection; vegetables/legumes; pests/diseases; international trade; certification; packaging/labelling
LEX-FAOC093069,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC093069,https://faolex.fao.org/docs/pdf/chi93069.pdf,Resolución Nº 1.155 - Aprueba Protocolo “Sistema de Tránsito de artículos vegetales reglamentados entre Argentina y Chile”.,,19-02-2010,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece que para los productos vegetales de origen argentino que transiten por territorio chileno regirá el Protocolo Bilateral “Sistema de Tránsito de Artículos Vegetales Reglamentados entre Argentina/Chile”, suscrito con fecha 20 de octubre de 2009 entre el Servicio Agrícola y Ganadero de Chile y el Servicio Nacional de  Sanidad y Calidad Agroalimentaria de Argentina. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,international trade; transport/storage; vegetables/legumes; international trade; transport/storage; vegetables/legumes
LEX-FAOC095333,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC095333,https://faolex.fao.org/docs/pdf/chi95333.pdf,Resolución Nº 2.948 - Establece requisitos fitosanitarios de importación a frutos frescos para consumo de palta procedentes de los Departamentos del Perú que se indican.,,19-05-2010,,,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto los requisitos fitosanitarios de importación aplicables a frutos frescos para consumo de palta (Persea americana) variedades Fuerte y Hass procedentes de los Departamentos de Arequipa, Moquegua y Tacna, y de la variedad Hass procedente de los Departamentos de Ica, Lima y La Libertad, de Perú. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,fruits/edible nuts; international trade; food safety and quality; fruits/edible nuts; international trade; plant protection
LEX-FAOC101332,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC101332,https://faolex.fao.org/docs/pdf/chi101332.pdf,"Resolución Nº 1.776 - Modifica Resolución Nº 6.076 de 2009, que establece requisitos fitosanitarios de importación para frutos frescos destinados a consumo de palta (Persea americana) variedad Hass, procedentes de la Provincia de Tucumán, Argentina, y aprueba plan de trabajo.",,15-03-2011,,,Spanish,Chile,,,Regulation,,"La presente Resolución modifica la Resolución Nº 6.076 de 2009 en el sentido de incorporar el Departamento de Ledesma, Provincia de Jujuy, a los territorios de procedencia de frutos frescos de palta destinados a consumo humano, a los que se aplicarán los requisitos fitosanitariso previstos. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; fruits/edible nuts; international trade; international trade; plant protection; fruits/edible nuts
LEX-FAOC102759,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC102759,https://faolex.fao.org/docs/pdf/chi102759.pdf,"Resolución Nº 2.764 - Modifica Resolución Nº 3.347 de 2006, que establece requisitos fitosanitarios de ingreso de productos de origen vegetal desecados.",,21-04-2011,,,Spanish,Chile,,,Regulation,,"Las presentes disposiciones modifican la Resolución Nº 3.347 de 2006, en el sentido de agregar en el resuelvo número 1, para la especie Phoenix dactylifera, en la columna ‘‘Origen’’  a continuación del origen Irán, los nuevos orígenes Pakistán y Turquía. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; fruits/edible nuts; international trade; vegetables/legumes; plant protection; international trade; fruits/edible nuts; vegetables/legumes
LEX-FAOC102760,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC102760,https://faolex.fao.org/docs/pdf/chi102760.pdf,Resolución Nº 2.763 - Establece requisitos fitosanitarios de importación para frutos frescos destinados a consumo de Pitahaya roja (Hylocereus undatus) procedentes de Vietnam.,,21-04-2011,,,Spanish,Chile,,,Regulation,,"La presente Resolución fija los requisitos fitosanitarios que deben cumplimentarse para importar frutos frescos de pitahaya roja (Hylocereus undatus) destinados a consumo,procedentes de Vietnam. Entre tales requisitos, se establece que el envío debe haber sido sometido a un tratamiento de irradiación en Vietnam para el control de de Bactrocera correcta, Bactrocera cucurbitae y Bactrocera dorsalis. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; fruits/edible nuts; international trade; plant protection; pests/diseases; international trade
LEX-FAOC105128,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC105128,https://faolex.fao.org/docs/pdf/chi105128.pdf,"Resolución Nº 5.055 - Modifica Resolución Nº 2.677 de 1999, que establece regulaciones de importación para granos y otros productos destinados a consumo e industrialización.",,26-07-2011,,,Spanish,Chile,,,Regulation,Y,"La presente Resolución modifica la Resolución Nº 2.677 de 1999 en el sentido de incluir nuevas especies de grano, las que quedan contempladas por las regulaciones de importación establecidas. ",Food & nutrition,Food & nutrition; Cultivated plants,cereals/grains/rice; food safety and quality; processing/handling; international trade; cereals/grains/rice; hygiene/sanitary procedures; international trade
LEX-FAOC107338,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC107338,https://faolex.fao.org/docs/pdf/chi107338.pdf,Resolución Nº 6.980 - Establece requisitos fitosanitarios de importación a frutos frescos para consumo de mango (Mangifera Inidca) procedentes de India.,,21-10-2011,,,Spanish,Chile,,,Regulation,,"La presente resolución establece los requisitos fitosanitarios de importación a frutos frescos para consumo de Mango (Mangifera indica) procedentes de India, que deberán ser verificados por el inspector de Regional Plant Quarantine Station (RPQS), antes de emitir el Certificado Fitosanitario por el que deben estar amparados. ",Food & nutrition,Food & nutrition; Cultivated plants,fruits/edible nuts; food safety and quality; international trade; certification; inspection; fruits/edible nuts; international trade; certification; inspection
LEX-FAOC107845,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC107845,https://faolex.fao.org/docs/pdf/chi107845.pdf,Resolución Nº 7.880 - Establece contenidos mínimos de certificados para uso en agricultura orgánica en el marco de la Ley Nº 20.089.,,29-11-2011,,,Spanish,Chile,,,Regulation,,"La presente Resolución establece las informaciones que deben indicar los certificados generales que amparen la calidad de orgánico de los productos agrícolas, en el marco de la Ley Nº 20.089, la cual establece el Sistema Nacional de Certificación de Productos Orgánicos Agrícolas. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,ecological production/organic production; certification; agricultural commodities; ecological production/organic production; certification; agricultural commodities
LEX-FAOC108901,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC108901,https://faolex.fao.org/docs/pdf/chi108901.pdf,"Resolución Nº 8.231 - Prohíbe la fabricación, importación, exportación, distribución, venta, tenencia y uso de plaguicidas con Clordecona, Alfa-HCH, Beta-HCH y Pentaclorobenceno, Endosulfán, Alacloro y Aldicarb.",,19-12-2011,,,Spanish,Chile,,,Regulation,,"Por la presente Resolución se prohíben la fabricación, importación, exportación, distribución, venta, tenencia y uso de ciertas sustancias activas plaguicidas en todas las formulaciones de uso agrícola y forestal que lo contengan, así como el material técnico o el concentrado técnico destinado para la formulación nacional de productos fitosanitarios para uso agrícola y forestal para uso interno o para su exportación. ",Environment,Cultivated plants; Waste & hazardous substances,pesticides; internal trade; international trade; pesticides; hazardous substances; internal trade; international trade
LEX-FAOC115318,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC115318,https://faolex.fao.org/docs/pdf/chi115318.pdf,"Resolución Nº 4.792 - Modifica Resolución Nº 2.677 de 1999, que establece regulaciones de importación para granos y otros productos que indica, destinados a consumo e industrialización.",,14-08-2012,,,Spanish,Chile,,,Regulation,Y,Las presentes disposiciones modifican la Resolución Nº  2.677 de 1999 en lo que se refiere a los requisitos para la importación de granos de la especie arveja (Pisum sativum). ,Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,agricultural commodities; vegetables/legumes; international trade; vegetables/legumes; international trade; planting material/seeds; plant production
LEX-FAOC117259,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC117259,https://faolex.fao.org/docs/pdf/chi117259.pdf,"Resolución Nº 6.127 - Establece requisitos fitosanitarios de importación a frutos frescos para consumo de naranja dulce, naranja amarga, mandarina y pomelo procedentes de Israel.",,17-10-2012,,,Spanish,Chile,,,Regulation,,"La presente Resolución fija los requisitos de importación de frutos frescos para consumo de naranja dulce (Citrus sinensis), naranja amarga (C. aurantium), toronja (C. x paradisi), mandarina (C. reticulata) y pomelo (C. grandis) procedentes de Israel. Dichos frutos deben ser verificados por el inspector de Plant Protection and Inspection Services, antes de emitir el correspondiente Certificado Fitosanitario. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,fruits/edible nuts; standards; international trade; hygiene/sanitary procedures; food safety and quality; fruits/edible nuts; standards; international trade; hygiene/sanitary procedures
LEX-FAOC117298,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC117298,https://faolex.fao.org/docs/pdf/chi117298.pdf,Resolución Nº 6.314 - Establece requisitos fitosanitarios de importación a frutos frescos para consumo de uva de mesa (Vitis vinifera) procedentes de India.,,26-10-2012,,,Spanish,Chile,,,Regulation,,"La presente Resolución fija los requisitos fitosanitarios para la importación de frutos frescos para consumo de uva de mesa (Vitis vinifera) procedentes de India, los cuales deben ser verificados por el inspector de Regional Plant Quarantine Station, antes de emitir el correspondiente certificado fitosanitario. La Resolución establece disposiciones específicas en cuanto a la fumigación con bromuro de metilo para el control de Bactrocera dorsalis. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,fruits/edible nuts; standards; international trade; inspection; food safety and quality; fruits/edible nuts; standards; international trade; inspection
LEX-FAOC118375,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC118375,https://faolex.fao.org/docs/pdf/chi118375.pdf,"Resolución Nº 6.550 - Modifica Resolución Nº 2.677 de 1999, que establece regulaciones de importación para granos y otros productos, destinados a consumo e industrialización.",,08-11-2012,,,Spanish,Chile,,,Regulation,Y,"La presente Resolución incorpora el café sin tostar, originario de Indonesia, en la lista contenida en la Resolución Nº 2.677 de 1999, que establece regulaciones de importación para granos y otros productos, destinados a consumo e industrialización. ",Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; cereals/grains/rice; coffee/cocoa/tea; coffee/cocoa/tea; fibre crops; cereals/grains/rice; international trade; pests/diseases; hygiene/sanitary procedures; plant protection
LEX-FAOC122389,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC122389,https://faolex.fao.org/docs/pdf/chi122389.pdf,Resolución Nº 1.540 - Establece requisitos fitosanitarios para la importación de frutos frescos destinados a consumo de kiwi (Actinidia Deliciosa) procedentes de los Estados Miembros de la Comunidad Europea.,,21-03-2013,,,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto los requisitos fitosanitarios de importación para frutos frescos de kiwi destinados a consumo, procedentes de los Estados Miembros de la Comunidad Europea, que deberán ser verificados por el inspector del Organismo Fitosanitario Oficial del Estado Miembro correspondiente, antes de emitir el certificado fitosanitario. ",Cultivated plants,Food & nutrition; Cultivated plants,food safety and quality; international trade; fruits/edible nuts; standards; fruits/edible nuts; international trade; standards; plant protection; pests/diseases
LEX-FAOC122400,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC122400,https://faolex.fao.org/docs/pdf/chi122400anx1.pdf; https://faolex.fao.org/docs/pdf/chi122400anx2.pdf,"Resolución Nº 1.584 - Establece requisitos fitosanitarios de importación para plantas, estacas y ramillas de cítricos, damasco, duraznero y nectarino, procedentes de Israel.",,01-03-2013,,,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto los requisitos fitosanitarios de importación para plantas, estacas y ramillas de cítricos, damasco, duraznero y nectarino, procedentes de Israel. El envío debe venir amparado por un Certificado Fitosanitario del Plant Protection and Inspection Services (PPIS) de Israel. ",Cultivated plants,Food & nutrition; Cultivated plants,fruits/edible nuts; food safety and quality; international trade; certification; fruits/edible nuts; plant protection; pests/diseases; certification; international trade
LEX-FAOC123295,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC123295,https://faolex.fao.org/docs/pdf/chi123295.pdf,"Resolución Nº 7.850 - Modifica Resolución Nº 2.677 de 1999, que establece regulaciones de importación para granos y otros productos, destinados a consumo e industrialización.",,11-12-2013,,http://bcn.cl/1z0ez,Spanish,Chile,,,Regulation,Y,"Esta Resolución modifica la Resolución Nº 2.677 de 1999 (que establece regulaciones de importación para granos y otros productos, destinados a consumo e industrialización) en el sentido de incorporar al resuelvo nº 3 una serie de especies de granos para consumo, con los correspondientes requisitos. ",Food & nutrition,Food & nutrition; Cultivated plants,food safety and quality; cereals/grains/rice; international trade; cereals/grains/rice; international trade; hygiene/sanitary procedures
LEX-FAOC125231,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC125231,https://faolex.fao.org/docs/pdf/chi125231.pdf,"Decreto Nº 20 – Reglamento especial para el maíz, en el marco de la Ley que regula las transacciones comerciales de productos agropecuarios.",,19-02-2013,,,Spanish,Chile,,,Regulation,,"Este Decreto aprueba el reglamento especial para el maíz, en el marco de la Ley Nº 20.656, que regula las transacciones comerciales de productos agropecuarios. En particular se establecen las metodologías para la medición de la cantidad, masa o volumen del maíz, así como la toma, obtención, manipulación, conservación, el transporte y custodia de las muestras y contramuestras, del análisis de sus características. ",Food & nutrition; Cultivated plants,Food & nutrition; Cultivated plants,agricultural commodities; cereals/grains/rice; internal trade; international trade; agricultural commodities; cereals/grains/rice; internal trade; international trade
