Record Id,Record URL,Document URL,Title,Original title,Date of original text,Last amended date,Available website,Language of document,Country/Territory,Regional organizations,Territorial subdivision,Type of text,Repealed,Abstract,Primary subjects,Domain,Keywords
LEX-FAOC070200,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC070200,https://faolex.fao.org/docs/pdf/chi70200.pdf,Ley Nº 20.161 - Modifica el Decreto Ley Nº 3.557 de 1981 sobre protección agrícola.,,02-02-2007,,,Spanish,Chile,,,Legislation,,"La presente Ley modifica algunas disposiciones sobre protección agrícola contenidas en el Decreto Ley Nº 3.557 de 1981, en lo que se refiere al procedimiento de revisión al que quedan sometidos, previo ingreso al país, los vegetales, animales, productos de origen vegetal o animal, productos químicos y biológicos para uso en actividades agrícolas, productos farmacéuticos de uso exclusivamente veterinario y productos para alimentación animal. En particular, la presente Ley amplía el alcance del procedimiento de revisión, incluyendo nuevos productos a ser revisados por el Servicio Agrícola y Ganadero. ",Agricultural & rural development,Agriculture; Livestock; Food & nutrition; Cultivated plants; Waste & hazardous substances,agricultural commodities; international trade; inspection; animal feed/feedstuffs; veterinary drugs; international trade; inspection; animal health; food safety and quality; international trade; inspection; agricultural commodities; plant protection; pests/diseases; planting material/seeds; fertilizers/nutrients; pesticides; hygiene/sanitary procedures; international trade; inspection; plant production; hazardous substances; pesticides; international trade; inspection
LEX-FAOC164968,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC164968,https://faolex.fao.org/docs/pdf/chi164968.pdf,Ley Nº 20.998 – Regula los Servicios Sanitarios Rurales.,,06-02-2016,,http://bcn.cl/1zkhe,Spanish,Chile,,,Legislation,,"La presente Ley rige la prestación del servicio sanitario rural, el cual podrá ser operado por un comité o una cooperativa a los que se les haya otorgado una licencia por el Ministerio de Obras Públicas. El servicio sanitario rural contempla la provisión de agua potable y el saneamiento sin fines de lucro, y se clasifica en primario y secundario. El servicio sanitario rural primario corresponde a la prestación de servicios de agua potable y saneamiento a las comunidades rurales para uso doméstico, y requiere el abastecimiento de agua de calidad, en cantidad y con continuidad, y en forma universal paratodos aquellos usuarios que se ubiquen dentro del área de servicio. El servicio sanitario rural secundario corresponde a la prestación de servicios de agua potable y saneamiento que exceden del uso doméstico, y cuya prestación sólo procede cuando el operador garantiza la cobertura del servicio sanitario rural primario. La Ley reconoce como bienes indispensables para la prestación de los servicios sanitarios rurales, entre otros, los siguientes: a) arranques de agua potable; b) uniones domiciliarias de alcantarillado; c) redes de distribución; d) redes de recolección; e) derechos de agua; f) captaciones; g) sondajes; h) estanques de regulación; i) servidumbres de paso; j) plantas de producción de agua potable y plantas de tratamiento de aguas servidas. ",Water,Agriculture; Food & nutrition; Water; Waste & hazardous substances,smallholders/peasants; potable water; concession; effluent waste water/discharge; equipment; potable water; priorities; servitude; sewerage; smallholders/peasants; water abstraction; water supply; waterworks; comparative analysis; water rights; pollution control; freshwater quality/freshwater pollution; effluent waste water/discharge; sewerage
LEX-FAOC086104,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC086104,https://faolex.fao.org/docs/pdf/chi86104.pdf,Ley Nº 20.070 - Modifica la Ley de navegación respecto de naves abandonadas.,,08-11-2005,,,Spanish,Chile,,,Legislation,,"Las presentes disposiciones modifican la Ley de navegación en el sentido de sustituir el inciso final del artículo 132, el cual se refiere a los restos náufragos. Las nuevas disposiciones definen el concepto de naves abandonadas, a las que también se aplican las normas contenidas en el mencionado artículo 132. ",Water; Sea,Sea; Water; Environment,marine pollution; navigation; freshwater quality/freshwater pollution; pollution control; navigation; marine pollution
LEX-FAOC086221,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC086221,https://faolex.fao.org/docs/pdf/chi86221.pdf,"Ley Nº 19.929 – Modifica el Decreto Ley Nº 2.222, Ley de Navegación, en relación con los tribunales competentes para conocer de las causas por contaminación.",,22-12-2003,,,Spanish,Chile,,,Legislation,,"La presente Ley modifica el artículo 153 de la Ley de navegación, cuyas disposiciones establecen cuáles son los tribunales competentes para conocer de los juicios en materia de contaminación. ",Water,Sea; Water; Environment,marine pollution; court/tribunal; navigation; pollution control; freshwater quality/freshwater pollution; court/tribunal; navigation; marine pollution
LEX-FAOC086366,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC086366,https://faolex.fao.org/docs/pdf/chi86366.pdf,Decreto Nº 144 – Establece normas de calidad primaria para la protección de las aguas marinas y estuarinas aptas para actividades de recreación con contacto directo.,,30-12-2008,,www.leychile.cl,Spanish,Chile,,,Regulation,,"El presente Decreto fija las normas primarias de calidad ambiental de las aguas marinas y estuarinas, en el territorio de la República, aptas para actividades de recreación con contacto directo, con el fin último de salvaguardar la salud de las personas. Asimismo, el Decreto establece los métodos de análisis. ",Environment; Water,Environment; Sea; Water,water quality standards; monitoring; marine pollution; water quality standards; monitoring; recreational water use; freshwater quality/freshwater pollution; pollution control; water quality standards; monitoring; marine pollution
LEX-FAOC108144,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC108144,https://faolex.fao.org/docs/pdf/chi108144.pdf,Ley Nº 20.551 - Regula el cierre de faenas e instalaciones mineras.,,28-10-2011,,,Spanish,Chile,,,Legislation,,"La presente Ley establece las normas que rigen el cierre de las faenas de la industria extractiva minera y en particular el del plan de cierre de faenas mineras que deben desarrollar las empresas, y cuya finalidad es la integración y ejecución del conjunto de medidas y acciones destinadas a mitigar los efectos que derivan del desarrollo de la industria extractiva minera. ",Environment; Mineral resources,Environment; Mineral resources,mining; pollution control; legal proceedings/administrative proceedings; mining; pollution control; legal proceedings/administrative proceedings
LEX-FAOC117634,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC117634,https://faolex.fao.org/docs/pdf/chi117634.pdf,Decreto Nº 41 - Reglamento de la Ley de cierre de faenas e instalaciones mineras.,,04-09-2012,,,Spanish,Chile,,,Regulation,,"En vista de la necesidad de proteger la vida, la salud y seguridad de las personas y la protección del medio ambiente, el presente Reglamento se propone mitigar los efectos que se derivan del desarrollo de la industria extractiva minera. En este sentido, establece las exigencias técnicas necesarias que deben observarse para el cierre de faenas e instalaciones mineras. Asimismo el Reglamento introduce normas relativas a los procedimientos de aprobación de los planes de cierre de faenas mineras e instalaciones mineras. ",Environment; Mineral resources,Environment; Mineral resources,mining; pollution control; legal proceedings/administrative proceedings; mining; pollution control; legal proceedings/administrative proceedings
LEX-FAOC142670,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC142670,https://faolex.fao.org/docs/pdf/chi142670.pdf,Ley Nº 20.819 – Modifica la Ley Nº 20.551 que regula el cierre de faenas e instalaciones mineras e introduce otras modificaciones legales.,,10-03-2015,,http://bcn.cl/1q1tz,Spanish,Chile,,,Legislation,,"La presente Ley introduce algunas modificaciones e incorpora nuevas disposiciones a la Ley Nº 20.551, relativa al cierre de faenas e instalaciones mineras. Las enmiendas tienen por objeto el cálculo de la vida útil de proyectos de hidrocarburos, la definición de empresa minera (art. 3), el pronunciamiento del plan sobre el cierre de faenas (art. 12). ",Environment; Mineral resources,Environment; Mineral resources,mining; pollution control; legal proceedings/administrative proceedings; mining; pollution control; legal proceedings/administrative proceedings
LEX-FAOC158854,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC158854,https://faolex.fao.org/docs/pdf/chi158854.pdf,"Resolución Nº 5.482 - Modifica Resolución N° 1.557 de 2014, que establece exigencias para la autorización de plaguicidas.",,28-09-2016,,www.leychile.cl,Spanish,Chile,,,Regulation,,"En virtud de la presente Resolución se actualizan los requisitos técnicos y las directrices para la autorización de plaguicidas (establecidos en la Resolución Nº 1.557 de 2014), en base a los nuevos requisitos y criterios de la Unión Europea, y a las nuevas directrices de ensayos de la Organización para la Cooperación y el Desarrollo Económicos (OCDE). ",Environment; Cultivated plants,Environment; Cultivated plants,pollution control; pesticides; public health; plant protection; pesticides; registration; authorization/permit; standards; toxicity/poisoning
LEX-FAOC163575,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC163575,https://faolex.fao.org/docs/pdf/chi163575.pdf,Decreto Nº 164 - Crea Comisión Nacional para el Desarrollo de la Biotecnología.,,21-06-2002,,http://bcn.cl/1zn3a,Spanish,Chile,,,Regulation,,"Por medio del presente Decreto se establece la Comisión Nacional para el Desarrollo de la Biotecnología, con la función de elaborar una propuesta que contenga los lineamientos estratégicos y las acciones concretas que potencien y regulen la producción, la difusión y la utilización de estas nuevas tecnologías en el país. ",Agricultural & rural development; Environment,Agriculture; Environment,institution; biotechnology; institution; biotechnology
LEX-FAOC189459,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC189459,https://faolex.fao.org/docs/pdf/chi189459.pdf,"Ley Núm. 21.169 - Modifica la Ley Nº 20.551, que regula el cierre de faenas e instalaciones mineras.",,02-07-2019,,www.leychile.cl,Spanish,Chile,,,Legislation,,"La presente Ley introduce algunas enmiendas a la Ley Nº 20.551 sobre el cierre de faenas e instalaciones mineras, en particular en lo referente a los instrumentos de garantía de cumplimiento. Además se establece que los requisitos y condiciones a los que deberán sujetarse las pólizas de garantía a primer requerimiento, así como la clasificación de riesgo que deberán cumplir las aseguradoras, serán establecidas en el Reglamento de la Ley. ",Environment; Mineral resources,Environment; Mineral resources,mining; pollution control; legal proceedings/administrative proceedings; mining; pollution control; legal proceedings/administrative proceedings
LEX-FAOC189622,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC189622,https://faolex.fao.org/docs/pdf/chi189622.pdf,Resolución Núm. 894 exenta - Dicta instrucciones para la elaboración y remisión de informes de seguimiento ambiental del componente ambiental agua.,,24-06-2019,,www.leychile.cl,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto establecer instrucciones de carácter específico para la remisión de los informes de seguimiento relacionados al componente agua, y a los subcomponentes aguas superficiales, aguas subterráneas y aguas marinas. Los titulares de proyectos o actividades en cuya Resolución de Calificación Ambiental se contemple la ejecución de actividades de muestreo, medición, análisis y/o control de los subcomponentes aguas superficiales, aguas subterráneas y aguas marinas, deberán presentar los informes de seguimiento ambiental de acuerdo a estas instrucciones. ",Sea; Water,Environment; Sea; Water,monitoring; pollution control; freshwater quality/freshwater pollution; marine pollution; data collection/reporting; groundwater; surface water; data collection/reporting; data collection/reporting; marine pollution
LEX-FAOC205667,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC205667,https://faolex.fao.org/docs/pdf/chi205667.pdf,Decreto Nº 17 - Crea comisión asesora ministerial denominada Comisión Nacional para la Prevención y Reducción de las Pérdidas y Desperdicios de Alimentos.,,15-09-2020,,www.bcn.cl,Spanish,Chile,,,Regulation,,"El presente Decreto del Ministerio de Agricultura crea bajo la denominación Comisión Nacional para la Prevención y Reducción de las Pérdidas y Desperdicio de Alimentos, una comisión asesora ministerial de carácter consultivo y multidisciplinario para prevenir y reducir las pérdidas y el desperdicio de alimentos, conformada por  representantes del sector público, privado y de la sociedad civil vinculados a la cadena agroalimentaria, considerando todos sus eslabones desde la producción de alimentos al consumo de estos. Se establecen sus funciones, integrantes, y funcionamiento. ",Food & nutrition,Environment; Food & nutrition,sustainable development; sustainable use; food loss and waste; public participation; institution
LEX-FAOC208392,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC208392,https://faolex.fao.org/docs/pdf/chi208392.pdf,Ley Nº 20.416 - Fija normas especiales para las empresas de menor tamaño.,,13-01-2010,03-06-2020,www.bcn.cl,Spanish,Chile,,,Legislation,,"La presente Ley, de doble articulado, tiene por objeto facilitar el desenvolvimiento de las empresas de menor tamaño, mediante la adecuación y creación de normas regulatorias que rijan su iniciación, funcionamiento y término, en atención a su tamaño y grado de desarrollo. El artículo noveno establece normas de protección a las micro y pequeñas empresas en su rol de consumidoras, normando las relaciones entre micro y pequeñas empresas y sus proveedores. El artículo décimo fija la Ley de Acuerdos de Producción Limpia, de nueve artículos, que regula la producción limpia como una estrategia de gestión productiva y ambiental que tiene por objeto incrementar la eficiencia, la productividad, reducir los riesgos y minimizar los impactos para el ser humano y el medio ambiente. Mediante los Acuerdos de Producción Limpia se busca fomentar el desarrollo sustentable de las empresas, definiendo metas y acciones específicas en materias ambientales, sanitarias, de higiene y seguridad laboral, uso eficiente de la energía y de fomento productivo. La Ley de Acuerdos de Producción Limpia crea asimismo el Consejo Nacional de Producción Limpia de la Corporación de Fomento de la Producción, regulado en su artículo noveno. El artículo undécimo fija la Ley de Reorganización o Cierre de Micro y Pequeñas Empresas en Crisis, de 27 artículos, cuyas normas rigen exclusivamente para las personas naturales o jurídicas señaladas en su artículo primero. En materia institucional se crea el Consejo Nacional Consultivo de la Empresa de Menor Tamaño que tendrá cuya función será asesorar al Ministerio de Economía, Fomento y Reconstrucción en la proposición de políticas y coordinación de esfuerzos de los sectores público y privado, destinados a promover una adecuada participación de las empresas de menor tamaño en la economía nacional. ",Private sector & entrepreneurship,Agriculture; Environment,family farming; business/industry/corporations; sustainable development; consumer protection; subsidy/incentive; fiscal and market measures; institution; governance
LEX-FAOC208189,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC208189,https://faolex.fao.org/docs/pdf/chi208189.pdf,Decreto Nº 32 - Aprueba Reglamento para la Evaluación Ambiental Estratégica.,,17-08-2015,,www.bcn.cl,Spanish,Chile,,,Regulation,,"El presente Decreto, del Ministerio del Medio Ambiente, establece las disposiciones que regulan el procedimiento para la aplicación de la Evaluación Ambiental Estratégica de conformidad con lo establecido en la Ley Nº 19.300 sobre Bases Generales del Medio Ambiente. La Evaluación Ambiental Estratégica tendrá por objeto la incorporación de consideraciones ambientales del desarrollo sustentable al proceso de formulación de las políticas, planes e instrumentos señalados, en particular aquellos referidos al ordenamiento territorial. Se regula el procedimiento específico a seguir, sus etapas, los órganos intervinieres, etc. El procedimiento de Evaluación Ambiental Estratégica se aplicará igualmente a las modificaciones sustanciales de dichas políticas, planes e instrumentos. El procedimiento requiere que la política, plan o instrumento específico se someta a un proceso de consulta pública. ",Environment,Environment; Land & soil,sustainable development; protection of environment; environmental planning; environmental impact assessment (EIA); public participation; land-use planning
LEX-FAOC097111,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC097111,https://faolex.fao.org/docs/pdf/chi97111.pdf,"Resolución Nº 4.468 - Modifica Resolución Nº 1.523 de 2001, que establece normas para la internación e introducción al medio ambiente de organismos vegetales vivos modificados de propagación.",,03-08-2010,,,Spanish,Chile,,,Regulation,,"La presente Resolución deroga el artículo 14 de la Resolución Nº 1.523 de 2001, el cual se refiere a la información contenida en la solicitud para la internación  introducción al medio ambiente de organismos vegetales vivos modificados de propagación. ",Cultivated plants,Environment; Cultivated plants,ecosystem conservation; pollution control; genetically modified organism (GMO); plant protection; genetically modified organism (GMO); legal proceedings/administrative proceedings; planting material/seeds; biotechnology; plant production
LEX-FAOC037545,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC037545,https://faolex.fao.org/docs/pdf/chi37545.pdf,Resolución Nº 1.523 - Normas para la internación e introducción al medio ambiente de organismos vegetales vivos modificados de propagación.,,06-07-2001,,,Spanish,Chile,,,Regulation,,"La presente Resolución, en armonía con el Convenio sobre la Diversidad Biológica, establece las normas para la internación e introducción al medio ambiente de organismos vegetales vivos modificados de propagación y se aplicará a organismos modificados resultantes de biotecnología moderna, producidos tanto en el país como en el extranjero y destinados a ser introducidos al medio ambiente. ",Cultivated plants,Environment; Cultivated plants,ecosystem conservation; genetically modified organism (GMO); pollution control; plant production; planting material/seeds; biotechnology; genetic resources; quarantine; genetically modified organism (GMO); international trade; plant protection
LEX-FAOC158853,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC158853,https://faolex.fao.org/docs/pdf/chi158853.pdf,Resolución Nº 1.557 – Establece exigencias para la autorización de plaguicidas y deroga Resolución Nº 3.670 de 1999.,,03-03-2014,14-12-2022,www.bcn.cl/leychile/,Spanish,Chile,,,Regulation,,"La presente Resolución tiene por objeto las exigencias para la autorización de plaguicidas. Sólo se podrán fabricar, importar, exportar, distribuir, vender, tener o aplicar plaguicidas de uso en agricultura autorizados por el Servicio Agrícola y Ganadero. La autorización se otorgará previa evaluación favorable del Servicio, debiendo para ello demostrarse que el plaguicida es efectivo para el fin a que se destina y no entraña un riesgo inaceptable para la salud humana, animal ni para el medioambiente. ",Environment; Cultivated plants,Environment; Cultivated plants,pollution control; pesticides; public health; plant protection; pesticides; registration; authorization/permit; standards; toxicity/poisoning
LEX-FAOC051615,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC051615,https://faolex.fao.org/docs/pdf/chi51615.pdf,Decreto Ley Nº 2.222 - Ley de navegación.,,21-05-1978,11-02-2004,,Spanish,Chile,,,Legislation,,"Todas las actividades concernientes a la navegación o relacionadas con las mismas se regirán por las normas establecidaes por el presente Decreto Ley. Las naves y los artefactos navales chilenos estarán sujetos a estas disposiciones, incluso cuando se encuentren fuera de las aguas sometidas a la jurisdicción nacional (art. 3º). El título IX contiene normas particulares en tema de prevención de la contaminación. Queda prohibido el derrame de hidrocarburos y otras susbtancias nocivas o peligrosas, de cualquier especie, que ocasionen daños o perjuicios en las aguas sometidas a la jurisdicción nacional, y en puertos, ríos y lagos (art. 142). La indemnización de los perjuicios ocasionados por el derrame de materias o desechos se regirá por el régimen de responsabilidad civil establecido por el Convenio Internacional sobre Responsabilidad Civil por Daños causados por la Contaminación de las Aguas del Mar por Hidrocarburos de 1969, y por las normas complementarias contenidas en el artículo 144 del presente Decreto Ley. Asimismo, en el caso de instalaciones terrestres que produzcan daños al medio ambiente marino por vertimiento o derrame de sustancias contaminantes, el dueño de ellas será siempre responsable y deberá indemnizar todo perjuicio causado (art. 147). ",Sea,Environment; Sea; Water,marine pollution; navigation; pollution control; oil pollution; hazardous substances; effluent waste water/discharge; liability/compensation; freshwater quality/freshwater pollution; basic legislation; navigation; marine pollution; oil pollution; hazardous substances; effluent waste water/discharge; liability/compensation
LEX-FAOC156970,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC156970,https://faolex.fao.org/docs/pdf/chi156970.pdf,Estrategia Nacional de Biodiversidad y Plan de de Acción de País para la Implementación de la Estrategia Nacional de Biodiversidad 2004-2015.,,12-2003,,,Spanish,Chile,,,Policy,,"El presente documento consta de dos instrumentos: a) la Estrategia Nacional de Biodiversidad; b) el Plan de de Acción de País para la Implementación de la Estrategia Nacional de Biodiversidad. La Estrategia Nacional de Biodiversidad es un documento de alcance nacional que establece el marco estratégico para la preservación y conservación de la biodiversidad, promoviendo el desarrollo sustentable, a efectos de garantizar el acceso a los beneficios para el bienestar de las generaciones presentes y futuras. Se contemplan como objetivos específicos mantener y restaurar los hábitats y ecosistemas naturales, protegiendo los ecosistemas que hayan sido modificados en entornos productivos y urbanos. El documento está organizado entorno a las siguientes líneas estratégicas: 1) Conservación y Restauración de Ecosistemas; 2) Preservación de Especies y del Patrimonio Genético; 3) Promoción de Prácticas Productivas Sostenibles; 4) Desarrollo e Implementación de Mecanismos para la Gestión Integral de la Diversidad Biológica; 5) Fortalecimiento de la Coordinación Interinstitucional e Intersectorial para la Gestión Integral de la Diversidad Biológica; 6) Involucramiento Ciudadano para la Conservación y Uso Sostenible de la Diversidad Biológica. El Plan de Acción permite la operatividad de la Estrategia y detalla los principales resultados esperados de corto (2006) mediano (2010) y largo (2015) plazo asociados, además de establecer una propuesta de agenda de implementación de las líneas de acción para el período de aplicación (2005–2015). La Estrategia busca que la la agricultura, la actividad forestal y la pesca sean más productivas y sostenibles. La primera línea estratégica pretende asegurar la conservación y restauración de los ecosistemas, para reducir el ritmo de pérdida de la diversidad biológica antes del 2010. Las acciones contempladas a este respecto son : clasificación de ecosistemas y establecimiento de prioridades de conservación; fomentar la conservación, uso sustentable e integración; control de especies invasoras; establecer corredores biológicos o ecológicos; implementar una estrategia de conservación y uso sustentable de humedales en Chile; conservar la biodiversidad en zonas áridas; lograr la explotación extractiva y no extractiva sustentable de bosques; detener la degradación de suelos. Las demás líneas estratégicas previstas por el documento tienen por objeto asegurar la preservación de especies y del patrimonio genético y pormover prácticas productivas sustentables. A este último respecto, se definen las acciones a implementar en el marco no solamente de la agricultura sustentable, sino también del turismo, la pesca, la silvicultura y la minería sustentables. En materia de gobernanza, el Eje Estratégico 5 tiene por objeto el fortalecimiento de la coordinación interinstitucional e intersectorial para la gestión integral de la diversidad biológica.Asimismo, entre los objetivos específicos del Plan de Acción se incluye expresamente establecer reglas claras y realistas, proyectar la investigación e información aplicada para la toma de decisiones, fortalecer la coordinación pública y la cooperación público-privada, y cumplir con los marcos regulatorios actuales y futuros, nacionales e internacionales. ",Wild species & ecosystems,Agriculture; Wild species & ecosystems,agro-forestry; biodiversity; soil conservation/soil improvement; sustainable development; sustainable use; indigenous peoples; invasive alien species ; biodiversity; coastal zone management; ecosystem conservation; education; ex-situ conservation; genetic resources; governance; integrated management; protected area; protection of habitats; public private partnership (PPP); sustainable development; sustainable use; wetlands; indigenous peoples
LEX-FAOC158987,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC158987,https://faolex.fao.org/docs/pdf/chi158987.pdf,Decreto Nº 5 – Declara Parque Marino Nazca-Desventuradas.,,14-03-2016,,www.leychile.cl,Spanish,Chile,,,Regulation,,"Por este Decreto se declara el Parque Marino Nazca-Desventuradas en la comuna de Valparaíso, V Región de Valparaíso. El Parque Marino comprende la columna de agua y fondo de mar contenida en el polígono que se especifica (art. 2). El objetivo del Parque Marino Nazca-Desventuradas es preservar los ecosistemas marinos presentes en la ecorregión de las Islas Desventuradas, como también aquellos asociados a montes submarinos que constituyen parte de las Cordilleras de Salas y Gómez y de Nazca y los componentes de la biota acuática existente en el área sometida a protección. Los objetos a conservar son: a) las especies presentes en el área, con especial atención a los lobos marinos, los tiburones de profundidad, los bosques de macroalgas de la especie Eisenia cookeri, los invertebrados y corales duros de fondos asociados a los montes submarinos, la langosta de Juan Fernández (Jasus frontalis) y otros crustáceos; b) los ecosistemas y hábitats presentes en el área, la cual constituye zona migratoria para la ballena azul y tortugas marinas, zona de reproducción y alimentación de aves marinas, zona de alimentación y ruta migratoria para el pez espada, y de crecimiento para el jurel; c) los montes submarinos que son parte de la biorregión Nazca-Platensis, particularmente el área del Guyot Stockman, un tipo particular de montes submarinos de importancia mundial, considerados como ecosistemas marinos vulnerables. ",Sea; Wild species & ecosystems,Fisheries; Sea; Wild species & ecosystems,aquatic animals; aquatic plants; biodiversity; cartilaginous fishes; coral; marine fishes; migratory species; crustaceans; integrated management; aquatic animals; aquatic plants; biodiversity; cartilaginous fishes; coral; crustaceans; ecosystem conservation; marine area; marine fishes; migratory species; protection of habitats; biodiversity; coral; ecosystem conservation; marine protected areas; protected area
LEX-FAOC188048,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC188048,https://faolex.fao.org/docs/pdf/chi188048.pdf,Decreto Ley Nº 2.700 - Aprueba la Convención Internacional para la Regulación de la Caza de la Ballena.,,13-06-1979,,www.leychile.cl,Spanish,Chile,,,Legislation,,"Por medio del presente Decreto Ley se aprueba Convención Internacional para la Regulación de la Caza de Ballenas y su Anexo, suscrita en Washington el 2 de Diciembre de 1946, con la reserva de que ninguna de sus disposiciones podrá afectar o menoscabar los derechos soberanos de Chile en su Zona Marítima de 200 millas. ",Fisheries; Wild species & ecosystems,Fisheries; Sea; Wild species & ecosystems,ratification; marine mammals; maritime zone; international agreement-text; ratification; marine mammals; hunting/capture; international agreement-text; maritime zone
LEX-FAOC207411,http://www.fao.org/faolex/results/details/en/c/LEX-FAOC207411,https://faolex.fao.org/docs/pdf/chi207411.pdf; https://faolex.fao.org/docs/pdf/chi207411annex.pdf,Resolución Nº 252 - Aprueba formulario único Declaración Jurada Aduana/SAG.,,19-01-2005,,www.bcn.cl,Spanish,Chile,,,Regulation,,"En el marco del artículo 21 del Decreto Ley Nº 3.557 que regula la Declaración Jurada del Servicio Agrícola y Ganadero (SAG) respecto de los productos de origen agrícola y/o pecuario que porten pasajeros y tripulantes al ingresar al país; la presente Resolución aprueba el formulario único de declaración jurada, el que incluirá en un solo documento la mencionada declaración y la Declaración de Dinero que porten, según la ley Nº 19.913, de competencia del Servicio Nacional de Aduanas. Dicho documento será fiscalizado en todos los controles fronterizos del país con presencia de funcionarios del Servicio Nacional de Aduanas y del Servicio Agrícola y Ganadero. El documento se anexa a la presente Resolución y se entiende formar parte integrante de la misma. La declaración incluye, entre otros: frutos y hortalizas; todo tipo de material vegetal de reproducción; todo tipo de granos y semillas; maderas; todo tipo de material biológico; plaguicidas y fertilizantes; animales vivos; carne o derivados; leche y sus derivados; medicamentos veterinarios; alimento para animales; etc. El formulario señalado en la presente Resolución se utilizará a contar del 1 de febrero de 2005. ",Livestock; Cultivated plants,Livestock; Cultivated plants; Wild species & ecosystems,inspection; international trade; plant protection; inspection; international trade; trade in species; inspection; international trade
